1000000 0.00257331132888794 0.285307786438117
2000000 0.00516283512115479 0.295991473801157
3000000 0.00777101516723633 0.434157674255647
4000000 0.010421097278595 0.392472816841154
5000000 0.0130246877670288 0.605827911130925
6000000 0.0156086683273315 0.61808477761448
7000000 0.0181928277015686 0.676802022166738
8000000 0.0207183957099915 0.76019158609401
9000000 0.0233726501464844 0.675880215835838
10000000 0.025952160358429 0.728565496418216
11000000 0.0284978151321411 0.788271556732011
12000000 0.0310705900192261 0.780910820913907
13000000 0.0335908532142639 0.803384822740529
14000000 0.0362915992736816 0.717563007293114
15000000 0.0387883186340332 0.833175382589829
16000000 0.0413969159126282 0.791689684414477
17000000 0.0438384413719177 0.851331022080719
18000000 0.0463234782218933 0.838030955399462
19000000 0.0488243103027344 0.849946227235535
20000000 0.0512347817420959 0.868110819439221
21000000 0.0535888671875 0.892826709712276
22000000 0.0558929443359375 0.900826308413482
23000000 0.0582011938095093 0.893214901722539
24000000 0.0605621337890625 0.884863795091191
25000000 0.0628814697265625 0.897971683237083
26000000 0.0651661157608032 0.906512936565805
27000000 0.067474365234375 0.907219435080633
28000000 0.0697975158691406 0.90607310120972
29000000 0.0721778869628906 0.889637329220833
30000000 0.0744476318359375 0.905678815620071
31000000 0.0765457153320313 0.93696889357418
32000000 0.0786895751953125 0.931820717647386
33000000 0.0807647705078125 0.940624566610749
34000000 0.082851231098175 0.935546985786937
35000000 0.0849571228027344 0.93455486745335
36000000 0.0869542360305786 0.944531005602359
37000000 0.0888900756835938 0.951538515612814
38000000 0.0910224914550781 0.932934437716043
39000000 0.0929832458496094 0.944951364567829
40000000 0.0951747298240662 0.903511903448934
41000000 0.0970878601074219 0.944969495089425
42000000 0.0986930727958679 0.963572785602168
43000000 0.100288391113281 0.967353518351851
44000000 0.101833343505859 0.969620186820377
45000000 0.103485882282257 0.959600438567212
46000000 0.104957580566406 0.97110204138032
47000000 0.106468200683594 0.970025879419235
48000000 0.108119964599609 0.967313963553392
49000000 0.109615325927734 0.973057069248777
50000000 0.110789775848389 0.982475050783781
51000000 0.112159729003906 0.976222545066349
52000000 0.113300323486328 0.982128927620772
53000000 0.114585876464844 0.977354296137195
54000000 0.116020202636719 0.974886085260776
55000000 0.117469787597656 0.971116666370513
56000000 0.118892669677734 0.972627322969394
57000000 0.120368957519531 0.972457420976497
